"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","GDP","TOT","USD_CAP","A","2005",34152.878002,
"DNK","GDP","TOT","USD_CAP","A","2006",37297.519247,
"DNK","GDP","TOT","USD_CAP","A","2007",38978.774118,
"DNK","GDP","TOT","USD_CAP","A","2008",41282.997487,
"DNK","GDP","TOT","USD_CAP","A","2009",40340.384738,
"DNK","GDP","TOT","USD_CAP","A","2010",43004.922244,
"DNK","GDP","TOT","USD_CAP","A","2011",44407.951375,
"DNK","GDP","TOT","USD_CAP","A","2012",44808.543206,
"DNK","GDP","TOT","USD_CAP","A","2013",46742.938839,
"DNK","GDP","TOT","USD_CAP","A","2014",47905.477296,
"DNK","GDP","TOT","USD_CAP","A","2015",49071.299718,
"DNK","GDP","TOT","USD_CAP","A","2016",50685.430829,
"DNK","GDP","TOT","USD_CAP","A","2017",54337.412043,
"DNK","GDP","TOT","USD_CAP","A","2018",55137.815103,
"FIN","GDP","TOT","MLN_USD","A","1970",15604.1075,"E"
"FIN","GDP","TOT","MLN_USD","A","1971",16781.5237,"E"
"FIN","GDP","TOT","MLN_USD","A","1972",18861.1968,"E"
"FIN","GDP","TOT","MLN_USD","A","1973",21284.1848,"E"
"FIN","GDP","TOT","MLN_USD","A","1974",23950.3415,"E"
"FIN","GDP","TOT","MLN_USD","A","1975",26641.0904,"E"
"FIN","GDP","TOT","MLN_USD","A","1976",28204.0491,"E"
"FIN","GDP","TOT","MLN_USD","A","1977",30028.2172,"E"
"FIN","GDP","TOT","MLN_USD","A","1978",33078.7563,"E"
"FIN","GDP","TOT","MLN_USD","A","1979",38374.4656,"E"
"FIN","GDP","TOT","MLN_USD","A","1980",44095.6686,
"FIN","GDP","TOT","MLN_USD","A","1981",48893.0428,
"FIN","GDP","TOT","MLN_USD","A","1982",53516.5245,
"FIN","GDP","TOT","MLN_USD","A","1983",57348.348,
"FIN","GDP","TOT","MLN_USD","A","1984",61327.0633,
"FIN","GDP","TOT","MLN_USD","A","1985",65504.0402,
"FIN","GDP","TOT","MLN_USD","A","1986",68644.9167,
"FIN","GDP","TOT","MLN_USD","A","1987",72845.7019,
"FIN","GDP","TOT","MLN_USD","A","1988",79344.3176,
"FIN","GDP","TOT","MLN_USD","A","1989",86649.9431,
"FIN","GDP","TOT","MLN_USD","A","1990",90501.0259,
"FIN","GDP","TOT","MLN_USD","A","1991",88027.921,
"FIN","GDP","TOT","MLN_USD","A","1992",87040.7,
"FIN","GDP","TOT","MLN_USD","A","1993",88448.4831,
"FIN","GDP","TOT","MLN_USD","A","1994",93895.811,
"FIN","GDP","TOT","MLN_USD","A","1995",99897.7987,
"FIN","GDP","TOT","MLN_USD","A","1996",102786.9396,
"FIN","GDP","TOT","MLN_USD","A","1997",111938.6521,
"FIN","GDP","TOT","MLN_USD","A","1998",121408.9981,
"FIN","GDP","TOT","MLN_USD","A","1999",127941.8417,
"FIN","GDP","TOT","MLN_USD","A","2000",138478.5256,
"FIN","GDP","TOT","MLN_USD","A","2001",144074.0254,
"FIN","GDP","TOT","MLN_USD","A","2002",148566.4337,
"FIN","GDP","TOT","MLN_USD","A","2003",151098.6672,
"FIN","GDP","TOT","MLN_USD","A","2004",162691.0105,
"FIN","GDP","TOT","MLN_USD","A","2005",167840.4509,
"FIN","GDP","TOT","MLN_USD","A","2006",180964.9146,
"FIN","GDP","TOT","MLN_USD","A","2007",199401.5227,
"FIN","GDP","TOT","MLN_USD","A","2008",212373.3688,
"FIN","GDP","TOT","MLN_USD","A","2009",201969.5903,
"FIN","GDP","TOT","MLN_USD","A","2010",207762.3937,
"FIN","GDP","TOT","MLN_USD","A","2011",219214.027,
"FIN","GDP","TOT","MLN_USD","A","2012",219916.339,
"FIN","GDP","TOT","MLN_USD","A","2013",224594.224,
"FIN","GDP","TOT","MLN_USD","A","2014",226490.0902,
"FIN","GDP","TOT","MLN_USD","A","2015",231351.0257,
"FIN","GDP","TOT","MLN_USD","A","2016",240309.4371,
"FIN","GDP","TOT","MLN_USD","A","2017",255299.9632,
"FIN","GDP","TOT","MLN_USD","A","2018",264481.0693,
"FIN","GDP","TOT","USD_CAP","A","1970",3387.778441,"E"
"FIN","GDP","TOT","USD_CAP","A","1971",3638.665155,"E"
"FIN","GDP","TOT","USD_CAP","A","1972",4064.9131,"E"
"FIN","GDP","TOT","USD_CAP","A","1973",4561.548397,"E"
"FIN","GDP","TOT","USD_CAP","A","1974",5105.594006,"E"
"FIN","GDP","TOT","USD_CAP","A","1975",5654.60168,"E"
"FIN","GDP","TOT","USD_CAP","A","1976",5968.226734,"E"
"FIN","GDP","TOT","USD_CAP","A","1977",6336.537421,"E"
"FIN","GDP","TOT","USD_CAP","A","1978",6960.285379,"E"
"FIN","GDP","TOT","USD_CAP","A","1979",8053.910134,"E"
"FIN","GDP","TOT","USD_CAP","A","1980",9226.000345,
"FIN","GDP","TOT","USD_CAP","A","1981",10186.05058,
"FIN","GDP","TOT","USD_CAP","A","1982",11087.141738,
"FIN","GDP","TOT","USD_CAP","A","1983",11810.278011,
"FIN","GDP","TOT","USD_CAP","A","1984",12562.387503,
"FIN","GDP","TOT","USD_CAP","A","1985",13362.172122,
"FIN","GDP","TOT","USD_CAP","A","1986",13957.325173,
"FIN","GDP","TOT","USD_CAP","A","1987",14769.71309,
"FIN","GDP","TOT","USD_CAP","A","1988",16040.496836,
"FIN","GDP","TOT","USD_CAP","A","1989",17454.262977,
"FIN","GDP","TOT","USD_CAP","A","1990",18149.572024,
"FIN","GDP","TOT","USD_CAP","A","1991",17557.47672,
"FIN","GDP","TOT","USD_CAP","A","1992",17263.129716,
"FIN","GDP","TOT","USD_CAP","A","1993",17457.856285,
"FIN","GDP","TOT","USD_CAP","A","1994",18453.277315,
"FIN","GDP","TOT","USD_CAP","A","1995",19557.891589,
"FIN","GDP","TOT","USD_CAP","A","1996",20057.553674,
"FIN","GDP","TOT","USD_CAP","A","1997",21778.795299,
"FIN","GDP","TOT","USD_CAP","A","1998",23558.552073,
"FIN","GDP","TOT","USD_CAP","A","1999",24768.529997,
"FIN","GDP","TOT","USD_CAP","A","2000",26752.931802,
"FIN","GDP","TOT","USD_CAP","A","2001",27770.629409,
"FIN","GDP","TOT","USD_CAP","A","2002",28567.171807,
"FIN","GDP","TOT","USD_CAP","A","2003",28984.97356,
"FIN","GDP","TOT","USD_CAP","A","2004",31117.977605,
"FIN","GDP","TOT","USD_CAP","A","2005",31993.376199,
"FIN","GDP","TOT","USD_CAP","A","2006",34362.819176,
"FIN","GDP","TOT","USD_CAP","A","2007",37703.315125,
"FIN","GDP","TOT","USD_CAP","A","2008",39969.392258,
"FIN","GDP","TOT","USD_CAP","A","2009",37829.813305,
"FIN","GDP","TOT","USD_CAP","A","2010",38737.068591,
"FIN","GDP","TOT","USD_CAP","A","2011",40683.337419,
"FIN","GDP","TOT","USD_CAP","A","2012",40619.937023,
"FIN","GDP","TOT","USD_CAP","A","2013",41293.293616,
"FIN","GDP","TOT","USD_CAP","A","2014",41462.716744,
"FIN","GDP","TOT","USD_CAP","A","2015",42213.488867,
"FIN","GDP","TOT","USD_CAP","A","2016",43729.994198,
"FIN","GDP","TOT","USD_CAP","A","2017",46349.07287,
"FIN","GDP","TOT","USD_CAP","A","2018",47946.243658,
"FRA","GDP","TOT","MLN_USD","A","1960",84286.6448,
"FRA","GDP","TOT","MLN_USD","A","1961",89236.0637,
"FRA","GDP","TOT","MLN_USD","A","1962",97734.6616,
"FRA","GDP","TOT","MLN_USD","A","1963",104468.6374,
"FRA","GDP","TOT","MLN_USD","A","1964",113249.46,
"FRA","GDP","TOT","MLN_USD","A","1965",122389.7474,
"FRA","GDP","TOT","MLN_USD","A","1966",133414.117,
"FRA","GDP","TOT","MLN_USD","A","1967",143803.0559,
"FRA","GDP","TOT","MLN_USD","A","1968",157794.7034,
"FRA","GDP","TOT","MLN_USD","A","1969",179129.2652,
"FRA","GDP","TOT","MLN_USD","A","1970",191563.5576,
"FRA","GDP","TOT","MLN_USD","A","1971",211975.3922,
"FRA","GDP","TOT","MLN_USD","A","1972",231114.9755,
"FRA","GDP","TOT","MLN_USD","A","1973",259246.6145,
"FRA","GDP","TOT","MLN_USD","A","1974",294728.7504,
"FRA","GDP","TOT","MLN_USD","A","1975",318937.256,
"FRA","GDP","TOT","MLN_USD","A","1976",351149.6468,
"FRA","GDP","TOT","MLN_USD","A","1977",385888.6095,
"FRA","GDP","TOT","MLN_USD","A","1978",429464.0037,
"FRA","GDP","TOT","MLN_USD","A","1979",481605.7027,
"FRA","GDP","TOT","MLN_USD","A","1980",533399.467,
"FRA","GDP","TOT","MLN_USD","A","1981",590112.3763,
"FRA","GDP","TOT","MLN_USD","A","1982",642268.9032,
"FRA","GDP","TOT","MLN_USD","A","1983",675706.9639,
"FRA","GDP","TOT","MLN_USD","A","1984",710681.8979,
"FRA","GDP","TOT","MLN_USD","A","1985",745054.357,
"FRA","GDP","TOT","MLN_USD","A","1986",777823.6548,
"FRA","GDP","TOT","MLN_USD","A","1987",817475.0482,
"FRA","GDP","TOT","MLN_USD","A","1988",886452.6914,
"FRA","GDP","TOT","MLN_USD","A","1989",961220.5014,
"FRA","GDP","TOT","MLN_USD","A","1990",1026359.7451,
"FRA","GDP","TOT","MLN_USD","A","1991",1072190.5898,
"FRA","GDP","TOT","MLN_USD","A","1992",1114163.6205,
"FRA","GDP","TOT","MLN_USD","A","1993",1133390.9535,
"FRA","GDP","TOT","MLN_USD","A","1994",1184893.1509,
"FRA","GDP","TOT","MLN_USD","A","1995",1235223.8609,
"FRA","GDP","TOT","MLN_USD","A","1996",1274620.3477,
"FRA","GDP","TOT","MLN_USD","A","1997",1333702.8881,
"FRA","GDP","TOT","MLN_USD","A","1998",1405895.1272,
"FRA","GDP","TOT","MLN_USD","A","1999",1470523.8856,
"FRA","GDP","TOT","MLN_USD","A","2000",1589465.7201,
"FRA","GDP","TOT","MLN_USD","A","2001",1687423.4006,
"FRA","GDP","TOT","MLN_USD","A","2002",1762925.9348,
"FRA","GDP","TOT","MLN_USD","A","2003",1751662.7565,
"FRA","GDP","TOT","MLN_USD","A","2004",1820572.9933,
"FRA","GDP","TOT","MLN_USD","A","2005",1926880.3853,
"FRA","GDP","TOT","MLN_USD","A","2006",2063551.068,
"FRA","GDP","TOT","MLN_USD","A","2007",2182208.3645,
"FRA","GDP","TOT","MLN_USD","A","2008",2259255.8436,
"FRA","GDP","TOT","MLN_USD","A","2009",2244374.8476,
"FRA","GDP","TOT","MLN_USD","A","2010",2334490.5519,
"FRA","GDP","TOT","MLN_USD","A","2011",2446474.5436,
"FRA","GDP","TOT","MLN_USD","A","2012",2474005.2873,
"FRA","GDP","TOT","MLN_USD","A","2013",2608523.5042,
"FRA","GDP","TOT","MLN_USD","A","2014",2662032.8726,
"FRA","GDP","TOT","MLN_USD","A","2015",2719224.5205,
"FRA","GDP","TOT","MLN_USD","A","2016",2811271.3498,
"FRA","GDP","TOT","MLN_USD","A","2017",2959180.8645,"P"
"FRA","GDP","TOT","MLN_USD","A","2018",3037360.2879,"P"
"FRA","GDP","TOT","USD_CAP","A","1960",1807.175059,
"FRA","GDP","TOT","USD_CAP","A","1961",1892.960772,
"FRA","GDP","TOT","USD_CAP","A","1962",2036.181205,
"FRA","GDP","TOT","USD_CAP","A","1963",2138.997489,
"FRA","GDP","TOT","USD_CAP","A","1964",2294.496424,
"FRA","GDP","TOT","USD_CAP","A","1965",2456.145844,
"FRA","GDP","TOT","USD_CAP","A","1966",2654.479048,
"FRA","GDP","TOT","USD_CAP","A","1967",2838.087508,
"FRA","GDP","TOT","USD_CAP","A","1968",3090.801782,
"FRA","GDP","TOT","USD_CAP","A","1969",3480.062658,
"FRA","GDP","TOT","USD_CAP","A","1970",3687.886138,
"FRA","GDP","TOT","USD_CAP","A","1971",4042.323312,
"FRA","GDP","TOT","USD_CAP","A","1972",4368.325089,
"FRA","GDP","TOT","USD_CAP","A","1973",4860.904402,
"FRA","GDP","TOT","USD_CAP","A","1974",5490.27142,
"FRA","GDP","TOT","USD_CAP","A","1975",5913.692353,
"FRA","GDP","TOT","USD_CAP","A","1976",6484.877778,
"FRA","GDP","TOT","USD_CAP","A","1977",7094.192655,
"FRA","GDP","TOT","USD_CAP","A","1978",7860.746123,
"FRA","GDP","TOT","USD_CAP","A","1979",8776.733597,
"FRA","GDP","TOT","USD_CAP","A","1980",9670.567054,
"FRA","GDP","TOT","USD_CAP","A","1981",10638.405919,
"FRA","GDP","TOT","USD_CAP","A","1982",11509.164111,
"FRA","GDP","TOT","USD_CAP","A","1983",12043.1847,
"FRA","GDP","TOT","USD_CAP","A","1984",12604.989233,
"FRA","GDP","TOT","USD_CAP","A","1985",13148.868875,
"FRA","GDP","TOT","USD_CAP","A","1986",13657.290306,
"FRA","GDP","TOT","USD_CAP","A","1987",14275.798477,
"FRA","GDP","TOT","USD_CAP","A","1988",15391.406941,
"FRA","GDP","TOT","USD_CAP","A","1989",16590.50194,
"FRA","GDP","TOT","USD_CAP","A","1990",17618.095048,
"FRA","GDP","TOT","USD_CAP","A","1991",18313.018204,
"FRA","GDP","TOT","USD_CAP","A","1992",18935.801433,
"FRA","GDP","TOT","USD_CAP","A","1993",19179.134503,
"FRA","GDP","TOT","USD_CAP","A","1994",19976.281731,
"FRA","GDP","TOT","USD_CAP","A","1995",20749.602905,
"FRA","GDP","TOT","USD_CAP","A","1996",21335.414746,
"FRA","GDP","TOT","USD_CAP","A","1997",22245.065268,
"FRA","GDP","TOT","USD_CAP","A","1998",23363.053828,
"FRA","GDP","TOT","USD_CAP","A","1999",24311.403864,
"FRA","GDP","TOT","USD_CAP","A","2000",26098.315685,
"FRA","GDP","TOT","USD_CAP","A","2001",27505.760589,
"FRA","GDP","TOT","USD_CAP","A","2002",28528.156107,
"FRA","GDP","TOT","USD_CAP","A","2003",28145.942902,
"FRA","GDP","TOT","USD_CAP","A","2004",29038.567562,
"FRA","GDP","TOT","USD_CAP","A","2005",30504.058784,
"FRA","GDP","TOT","USD_CAP","A","2006",32441.180776,
"FRA","GDP","TOT","USD_CAP","A","2007",34095.407473,
"FRA","GDP","TOT","USD_CAP","A","2008",35102.870428,
"FRA","GDP","TOT","USD_CAP","A","2009",34693.236376,
"FRA","GDP","TOT","USD_CAP","A","2010",35909.162325,
"FRA","GDP","TOT","USD_CAP","A","2011",37447.949543,
"FRA","GDP","TOT","USD_CAP","A","2012",37684.198067,
"FRA","GDP","TOT","USD_CAP","A","2013",39528.473644,
"FRA","GDP","TOT","USD_CAP","A","2014",40144.059485,
"FRA","GDP","TOT","USD_CAP","A","2015",40840.848298,
"FRA","GDP","TOT","USD_CAP","A","2016",42067.267459,
"FRA","GDP","TOT","USD_CAP","A","2017",44125.387538,"P"
"FRA","GDP","TOT","USD_CAP","A","2018",45149.096054,"P"
"DEU","GDP","TOT","MLN_USD","A","1970",313702.4032,"E"
"DEU","GDP","TOT","MLN_USD","A","1971",339929.9877,"E"
"DEU","GDP","TOT","MLN_USD","A","1972",369874.414,"E"
"DEU","GDP","TOT","MLN_USD","A","1973",408782.1379,"E"
"DEU","GDP","TOT","MLN_USD","A","1974",449533.0251,"E"
"DEU","GDP","TOT","MLN_USD","A","1975",486914.3895,"E"
"DEU","GDP","TOT","MLN_USD","A","1976",539136.0633,"E"
"DEU","GDP","TOT","MLN_USD","A","1977",591801.8566,"E"
"DEU","GDP","TOT","MLN_USD","A","1978",652484.8538,"E"
"DEU","GDP","TOT","MLN_USD","A","1979",735946.1176,"E"
"DEU","GDP","TOT","MLN_USD","A","1980",813729.1941,"E"
"DEU","GDP","TOT","MLN_USD","A","1981",895439.7935,"E"
"DEU","GDP","TOT","MLN_USD","A","1982",947008.0414,"E"
"DEU","GDP","TOT","MLN_USD","A","1983",999574.2915,"E"
"DEU","GDP","TOT","MLN_USD","A","1984",1064871.5814,"E"
"DEU","GDP","TOT","MLN_USD","A","1985",1124121.0401,"E"
"DEU","GDP","TOT","MLN_USD","A","1986",1172989.9507,"E"
"DEU","GDP","TOT","MLN_USD","A","1987",1218845.7899,"E"
"DEU","GDP","TOT","MLN_USD","A","1988",1308619.1729,"E"
"DEU","GDP","TOT","MLN_USD","A","1989",1412911.5379,"E"
"DEU","GDP","TOT","MLN_USD","A","1990",1542829.5026,"E"
"DEU","GDP","TOT","MLN_USD","A","1991",1676481.2148,
"DEU","GDP","TOT","MLN_USD","A","1992",1747673.9482,
"DEU","GDP","TOT","MLN_USD","A","1993",1771974.6687,
"DEU","GDP","TOT","MLN_USD","A","1994",1854286.8734,
"DEU","GDP","TOT","MLN_USD","A","1995",1926064.599,
"DEU","GDP","TOT","MLN_USD","A","1996",1974932.0924,
"DEU","GDP","TOT","MLN_USD","A","1997",2021708.6029,
"DEU","GDP","TOT","MLN_USD","A","1998",2083391.1758,
"DEU","GDP","TOT","MLN_USD","A","1999",2164175.515,
"DEU","GDP","TOT","MLN_USD","A","2000",2244219.1782,
"DEU","GDP","TOT","MLN_USD","A","2001",2344986.9548,
"DEU","GDP","TOT","MLN_USD","A","2002",2419131.8519,
"DEU","GDP","TOT","MLN_USD","A","2003",2475198.1926,
"DEU","GDP","TOT","MLN_USD","A","2004",2592443.7655,
